l1,l2,l3
229.3437825091575,231.93044734432226,233.44815827228325
229.84528571428567,231.9129166666667,233.22694047619044
229.6549404761905,231.49340476190474,233.1691904761905
230.83133333333336,233.06891666666664,234.6038333333334
229.90057142857145,232.42651984126985,233.14128968253965
230.04541666666665,233.30000000000007,234.47291666666663
228.11,232.16,232.99
226.425,230.705,231.21
227.38820833333332,231.4761071428572,231.97827380952384
229.05738095238092,231.91776190476196,232.0370039682539
228.27108333333334,231.56100000000004,231.61433333333338
228.4075,231.98,232.7775
226.9786904761905,231.33909523809524,232.6819523809524
227.625,231.77166666666668,232.685
226.50292857142855,230.3555238095238,231.35998809523812
229.4514424603175,231.86407936507942,232.61703174603176
229.21267857142854,232.30791666666673,233.419880952381
229.7049107142857,231.76087698412698,233.06638690476188
227.735,230.03,231.375
227.34458333333336,229.02833333333336,231.26541666666665
228.76754166666666,229.7752738095238,231.8515119047619
228.83076190476194,231.07384902597397,232.13361093073593
229.52477182539687,232.2014384920635,233.41601190476197
229.385,232.175,233.39
228.37511904761902,231.11328571428567,232.84502380952384
227.97374999999997,230.62333333333336,232.80125000000004
226.9786904761905,231.33909523809524,232.6819523809524
228.53309523809523,231.746369047619,233.05357142857142
228.2158333333333,231.11916666666662,233.23500000000004
230.36495454545457,231.7003176406927,233.5772590187591
229.64333333333332,231.69499999999996,233.42041666666668
228.37511904761902,231.11328571428567,232.84502380952384
227.87366666666665,230.57316666666665,232.45633333333336
228.2158333333333,231.11916666666662,233.23500000000004
229.77020833333336,231.6118611111111,233.28436111111114
229.2970238095239,231.62596428571433,232.8227142857143
229.0203333333333,231.65583333333333,233.18058333333335
229.61083333333332,231.37,233.625
228.65241666666665,231.10533333333333,233.10225
227.71209523809523,230.87145238095235,232.16290476190477
229.1325,231.64857142857144,233.0067857142857
230.83632738095235,233.35419642857138,234.797777056277
229.90586904761898,233.0626488095238,234.19227976190467
231.25508333333332,233.80466666666666,234.4235
229.96653932178938,232.46461670274172,232.4725393217894
227.8884166666667,231.06583333333333,230.78308333333334
228.94381547619054,230.6427380952381,231.91729166666664
230.36495454545457,231.7003176406927,233.5772590187591
230.4308484848485,232.4373257575758,233.6802878787879
230.76675000000006,232.66699999999994,234.44824999999994
230.76675000000006,232.66699999999994,234.44824999999994
230.82975000000002,232.43224999999998,233.7879166666667
229.6549404761905,231.49340476190474,233.1691904761905
230.12241666666665,232.1918333333333,233.4590833333333
230.06019047619048,231.62083333333337,233.29570238095238
230.36495454545457,231.7003176406927,233.5772590187591
230.02910714285713,231.988875,232.83486904761907
230.93000000000004,232.26766666666666,233.69783333333334
229.98283333333333,231.717,233.50733333333335
229.2291408730159,230.88266666666678,232.53744047619045
228.389875,230.49349999999998,231.803875
228.94381547619054,230.6427380952381,231.91729166666664
230.47366666666667,231.98482936507932,233.43344444444443
229.2291408730159,230.88266666666678,232.53744047619045
230.32085119047616,233.1511298701299,233.76306295093798
229.57875,231.81624999999997,232.47874999999996
229.56625,231.82501190476185,232.9779166666667
228.77387265512266,231.751586038961,232.07887157287155
229.11703571428575,231.7706666666667,232.37323809523812
229.44943055555552,232.25623304473302,232.47011670274173
228.89458333333334,231.54083333333335,232.2425
229.76491666666664,230.77516666666668,232.05349999999999
228.91933333333336,230.72933333333333,231.98683333333335
228.5253333472083,231.7410396686647,232.1457605172605
227.67,231.94,232.26666666666665
227.73325000000006,231.88558333333341,232.88191666666663
229.60625,232.2133333333333,234.23291666666668
228.94381547619054,230.6427380952381,231.91729166666664
230.59140109890112,233.0178946886447,234.08102411477404
230.83133333333336,233.06891666666664,234.6038333333334
230.31666666666663,232.32416666666668,234.18416666666667
228.23,231.325,233.09
227.71209523809523,230.87145238095235,232.16290476190477
228.26,231.21,232.66
229.21267857142854,232.30791666666673,233.419880952381
228.94496031746033,231.80815079365078,233.28795238095236
230.45,232.845,234.235
231.70233333333337,233.22325,235.11950000000002
230.36495454545457,231.7003176406927,233.5772590187591
230.01760714285712,231.53435714285715,233.03135714285713
229.84528571428567,231.9129166666667,233.22694047619044
228.2802857142857,230.81607142857146,232.345
229.7049107142857,231.76087698412698,233.06638690476188
228.3202142857143,230.37483333333333,231.7157261904762
229.3437825091575,231.93044734432226,233.44815827228325
229.3437825091575,231.93044734432226,233.44815827228325
229.21267857142854,232.30791666666673,233.419880952381
229.6549404761905,231.49340476190474,233.1691904761905
230.449,232.5191666666667,234.1323333333333
228.78820238095238,231.0507857142857,232.2984166666667
228.61208333333335,230.99958333333336,231.63025000000002
230.21608333333336,231.57033333333328,232.01949999999997
229.112,231.41,230.85150000000002
229.15783333333337,231.5451666666667,230.66975000000002
229.82725,231.43966666666662,231.44966666666664
229.3475,232.1665,231.43299999999996
227.8884166666667,231.06583333333333,230.78308333333334
228.8069166666667,230.8459166666667,230.63983333333334
229.60943055555555,231.4207361111111,231.32273611111106
230.35316666666665,232.0506666666667,231.94516666666667
228.5253333472083,231.7410396686647,232.1457605172605
229.90057142857145,232.42651984126985,233.14128968253965
230.48879960317464,233.40107323232328,234.11379653679657
229.00290671175225,232.11743172024046,232.34699140891783
229.1721071428571,232.54341666666664,232.3935535714286
230.32873809523807,233.17119047619045,233.50928571428574
230.21608333333336,231.57033333333328,232.01949999999997
229.1485357142857,231.29334523809524,230.75885714285715
228.88786111111114,230.16416269841272,229.8213174603175
230.0525,231.18833333333336,231.16916666666665
230.9195,232.2615,232.6345
228.83076190476194,231.07384902597397,232.13361093073593
228.60324999999997,231.0575,231.94874999999996
228.04196428571424,230.8260119047619,231.0104226190476
229.24716666666663,231.95899999999997,232.01666666666668
232.5233333333333,234.405,233.715
233.72,234.69,234.435
234.095,234.855,234.43
233.85523809523806,234.39309523809527,234.00428571428571
232.00391666666667,233.06141666666667,233.30008333333336
232.4960714285714,233.7239285714286,233.31178571428572
231.665,233.15,232.765
229.26795238095235,232.01996428571434,231.84421428571434
229.25342063492062,232.2495257936508,231.56793055555556
228.835,231.725,231.585
228.77387265512266,231.751586038961,232.07887157287155
230.01183388833388,232.95767816905314,233.02005683205684
229.6951666666667,232.64783333333332,233.22533333333328
229.4314397546898,232.8699507575758,233.7395616883117
229.52477182539687,232.2014384920635,233.41601190476197
230.45166666666665,232.94766666666666,233.10299999999998
230.30569047619042,232.83784523809524,232.7000773809524
230.09842485410616,232.88530527073115,233.3764584635136
230.01183388833388,232.95767816905314,233.02005683205684
229.893561868687,232.85973430735933,233.0637022005771
228.93341915029407,232.37686086136083,232.9158330835831
228.93341915029407,232.37686086136083,232.9158330835831
230.01183388833388,232.95767816905314,233.02005683205684
230.09842485410616,232.88530527073115,233.3764584635136
230.09842485410616,232.88530527073115,233.3764584635136
230.6322996031746,233.3712599206349,233.6472797619047
230.3425,232.76833333333335,233.2425
229.8056471612323,232.48947725180747,233.07738610175093
229.67004166666666,232.0663988095238,232.4355
228.98235714285715,231.519511904762,232.16681547619052
230.12025937950943,233.09370093795093,233.31886904761907
229.90682738095234,232.45360714285718,232.75147619047624
229.67004166666666,232.0663988095238,232.4355
229.24475000000007,231.0411666666667,232.00099999999998
229.69475,231.48125,232.20075
231.2154812409812,233.2609011544011,234.22344011544018
230.32873809523807,233.17119047619045,233.50928571428574
229.28042857142856,232.52221428571428,232.32466666666667
229.4074715007214,232.11988816738835,232.28087067099565
228.82194047619043,231.47036904761907,231.94741071428572
228.04016666666664,230.9775,231.72125000000003
229.05762481962475,231.5928874458874,231.29917388167397
229.71200000000005,231.70495833333334,231.99729166666668
229.3437825091575,231.93044734432226,233.44815827228325
229.4314397546898,232.8699507575758,233.7395616883117
230.1172619047619,232.66186904761904,233.9729047619048
227.73325000000006,231.88558333333341,232.88191666666663
230.83632738095235,233.35419642857138,234.797777056277
230.23,233.42,234.325
228.275,233.676,234.951
227.635,233.8070833333333,234.53208333333333
231.00742857142853,234.47132142857143,234.61834523809523
231.46422619047618,234.89841666666666,234.7006785714285
231.3481214896215,233.71889360639364,234.41328260628256
230.32085119047616,233.1511298701299,233.76306295093798
231.3481214896215,233.71889360639364,234.41328260628256
231.25508333333332,233.80466666666666,234.4235
231.09725457875456,233.7888811050061,234.1101087107337
231.1539325396826,233.84454960317456,234.3557738095238
230.5966666666666,233.98499999999993,233.80500000000004
230.2611666666667,234.03633333333323,234.23783333333333
230.104,233.89075,234.13891666666666
231.17433333333335,235.35491666666664,235.0160833333333
231.73732142857145,235.29267857142855,234.1330357142857
232.4960714285714,233.7239285714286,233.31178571428572
229.00290671175225,232.11743172024046,232.34699140891783
230.32873809523807,233.17119047619045,233.50928571428574
229.7049107142857,231.76087698412698,233.06638690476188
229.49546825396826,231.8356587301587,232.3550793650794
229.56625,231.82501190476185,232.9779166666667
229.85745238095234,232.09685714285712,231.85445238095238
230.45166666666665,232.94766666666666,233.10299999999998
229.4074715007214,232.11988816738835,232.28087067099565
229.02843122155627,232.1142815656566,232.1179590548341
229.26635714285715,231.91455357142854,231.935125
228.8842142857143,231.7503511904762,231.62697023809523
228.82614203851696,231.65481931956924,231.7042903346654
229.22207575757574,232.0071742424242,231.58268181818178
229.02843122155627,232.1142815656566,232.1179590548341
229.69391666666664,231.4788333333333,231.97799999999998
229.05738095238092,231.91776190476196,232.0370039682539
228.5253333472083,231.7410396686647,232.1457605172605
228.14,232.08,232.135
227.00833333333335,230.94833333333335,231.425
226.708,230.83900000000003,230.84400000000002
226.78344047619044,230.63594047619046,230.06964285714287
228.89240277777776,231.70043650793647,231.3747757936508
230.01183388833388,232.95767816905314,233.02005683205684
230.6322996031746,233.3712599206349,233.6472797619047
229.7229047619048,232.36707142857148,233.00229761904768
228.81165349927852,232.17431818181817,231.5758235930736
229.05738095238092,231.91776190476196,232.0370039682539
227.86468650793654,231.77378968253967,231.97631746031743
228.93341915029407,232.37686086136083,232.9158330835831
229.4514424603175,231.86407936507942,232.61703174603176
228.61208333333335,230.99958333333336,231.63025000000002
229.205,230.85,231.287
230.8795357142857,231.92010714285712,232.73807142857146
230.47366666666667,231.98482936507932,233.43344444444443
229.8056471612323,232.48947725180747,233.07738610175093
230.09842485410616,232.88530527073115,233.3764584635136
228.5253333472083,231.7410396686647,232.1457605172605
228.7915,232.23050000000003,231.71449999999996
